,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jacob Hopper,MID,19,12,6,5,61.3,13,3,2019,Finals Week 1
1,1,Dion Prestia,MID,19,13,6,11,59.4,13,1,2019,Finals Week 1
2,3,Shane Edwards,DEF,18,11,5,3,62.1,10,1,2019,Finals Week 1
3,3,Lachie Neale,MID,18,19,5,4,48.6,12,0,2019,Finals Week 1
4,5,Patrick Dangerfield,MID,17,15,6,6,53.1,11,2,2019,Finals Week 1
5,6,Taylor Adams,MID,16,11,1,5,59.3,13,1,2019,Finals Week 1
6,7,Brodie Grundy,RUC,15,6,2,4,71.4,6,1,2019,Finals Week 1
7,7,Dylan Shiel,MID,15,16,4,4,48.4,11,0,2019,Finals Week 1
8,9,Brandan Parfitt,FWD,14,8,4,11,63.6,10,4,2019,Finals Week 1
9,10,Jarryd Lyons,MID,13,11,2,5,54.2,7,0,2019,Finals Week 1
10,10,Dustin Martin,FWD,13,3,2,5,81.3,7,4,2019,Finals Week 1
11,10,Dayne Zorko,MID,13,11,5,4,54.2,7,3,2019,Finals Week 1
12,13,Josh Kelly,MID,12,10,3,4,54.5,8,1,2019,Finals Week 1
13,13,Hugh McCluggage,MID,12,13,5,3,48,9,1,2019,Finals Week 1
14,15,Stefan Martin,RUC,11,6,4,4,64.7,3,1,2019,Finals Week 1
15,15,Darcy Moore,KEYD,11,5,12,3,68.8,5,0,2019,Finals Week 1
16,15,Jack Redden,MID,11,19,5,4,36.7,6,0,2019,Finals Week 1
17,15,Tim Taranto,MID,11,18,3,5,37.9,8,0,2019,Finals Week 1
18,15,Zac Williams,DEF,11,10,8,5,52.4,10,0,2019,Finals Week 1
19,20,Trent Cotchin,MID,10,9,2,3,52.6,6,0,2019,Finals Week 1
20,20,Jamie Cripps,FWD,10,12,3,3,45.5,8,6,2019,Finals Week 1
21,20,Josh Dunkley,MID,10,12,1,2,45.5,4,0,2019,Finals Week 1
22,20,Toby Greene,FWD,10,10,6,6,50,7,2,2019,Finals Week 1
23,20,Dyson Heppell,MID,10,20,9,6,33.3,10,0,2019,Finals Week 1
24,20,Luke Hodge,DEF,10,15,12,5,40,6,0,2019,Finals Week 1
25,20,Tom J. Lynch,KEYF,10,5,3,2,66.7,3,1,2019,Finals Week 1
26,20,Sam Menegola,MID,10,8,6,0,55.6,8,1,2019,Finals Week 1
27,20,Harry Perryman,MID,10,10,7,1,50,7,1,2019,Finals Week 1
28,20,Ed Richards,FWD,10,5,2,3,66.7,7,1,2019,Finals Week 1
29,20,Luke Shuey,MID,10,20,3,6,33.3,5,0,2019,Finals Week 1
30,20,Elliot Yeo,MID,10,12,4,9,45.5,4,2,2019,Finals Week 1
31,32,Tom Atkins,FWD,9,9,2,5,50,9,2,2019,Finals Week 1
32,32,Tom Bellchambers,RUC,9,5,1,2,64.3,5,0,2019,Finals Week 1
33,32,Jarrod Berry,MID,9,12,2,3,42.9,4,1,2019,Finals Week 1
34,32,Mark Blicavs,KEYD,9,3,3,1,75,8,2,2019,Finals Week 1
35,32,Brent Daniels,FWD,9,13,0,2,40.9,6,4,2019,Finals Week 1
36,32,Taylor Duryea,DEF,9,5,7,8,64.3,5,0,2019,Finals Week 1
37,32,Jamie Elliott,FWD,9,9,3,2,50,6,4,2019,Finals Week 1
38,32,Tim English,RUC,9,8,4,3,52.9,5,0,2019,Finals Week 1
39,32,Andrew Gaff,MID,9,25,5,7,26.5,6,0,2019,Finals Week 1
40,32,Darcy Gardiner,DEF,9,9,10,5,50,6,0,2019,Finals Week 1
41,32,Harry Himmelberg,KEYF,9,4,3,2,69.2,4,3,2019,Finals Week 1
42,32,Tim Kelly,MID,9,18,3,8,33.3,8,1,2019,Finals Week 1
43,32,Lincoln McCarthy,FWD,9,11,4,4,45,5,1,2019,Finals Week 1
44,32,Andrew McGrath,MID,9,20,3,6,31,7,1,2019,Finals Week 1
45,32,Gryan Miers,FWD,9,5,1,7,64.3,6,2,2019,Finals Week 1
46,32,Nic Naitanui,RUC,9,8,4,3,52.9,6,1,2019,Finals Week 1
47,32,Scott Pendlebury,MID,9,17,5,5,34.6,3,0,2019,Finals Week 1
48,32,Joel Selwood,MID,9,9,0,3,50,5,0,2019,Finals Week 1
49,32,Heath Shaw,DEF,9,13,10,3,40.9,7,0,2019,Finals Week 1
50,51,Harris Andrews,KEYD,8,1,6,2,88.9,5,0,2019,Finals Week 1
51,51,Marcus Bontempelli,MID,8,5,3,3,61.5,3,0,2019,Finals Week 1
52,51,Josh Caddy,FWD,8,7,2,2,53.3,6,2,2019,Finals Week 1
53,51,Jeremy Cameron,KEYF,8,17,3,3,32,7,5,2019,Finals Week 1
54,51,Brayden Maynard,DEF,8,9,9,2,47.1,4,0,2019,Finals Week 1
55,51,Shane Mumford,RUC,8,3,1,1,72.7,4,0,2019,Finals Week 1
56,51,Esava Ratugolea,KEYF,8,3,2,3,72.7,6,1,2019,Finals Week 1
57,51,Dom Sheed,MID,8,15,1,2,34.8,4,0,2019,Finals Week 1
58,51,Adam Treloar,MID,8,20,1,4,28.6,5,0,2019,Finals Week 1
59,51,Lachie Whitfield,FWD,8,20,1,7,28.6,6,0,2019,Finals Week 1
60,51,Easton Wood,DEF,8,7,8,4,53.3,1,0,2019,Finals Week 1
61,51,Matt de Boer,MID,8,9,3,5,47.1,3,1,2019,Finals Week 1
62,63,Shai Bolton,FWD,7,6,0,3,53.8,5,3,2019,Finals Week 1
63,63,Jack Darling,KEYF,7,5,0,2,58.3,3,2,2019,Finals Week 1
64,63,Jeremy Finlayson,KEYF,7,11,1,1,38.9,5,2,2019,Finals Week 1
65,63,Jack Graham,MID,7,7,4,3,50,5,0,2019,Finals Week 1
66,63,Tom Hawkins,KEYF,7,3,0,2,70,4,3,2019,Finals Week 1
67,63,Jack Henry,DEF,7,8,5,4,46.7,3,0,2019,Finals Week 1
68,63,Tom Hickey,RUC,7,1,1,3,87.5,2,0,2019,Finals Week 1
69,63,Lachie Hunter,MID,7,17,2,2,29.2,7,0,2019,Finals Week 1
70,63,Kane Lambert,FWD,7,11,0,5,38.9,6,0,2019,Finals Week 1
71,63,Patrick Lipinski,FWD,7,16,3,3,30.4,6,2,2019,Finals Week 1
72,63,Jack Macrae,MID,7,24,0,8,22.6,3,0,2019,Finals Week 1
73,63,Chris Mayne,MID,7,10,8,1,41.2,6,0,2019,Finals Week 1
74,63,Quinton Narkle,MID,7,6,1,3,53.8,5,1,2019,Finals Week 1
